,0,1,2,3,4,5,6,7
3324,16.0,-25.0,27.0,-28.0,-14.0,-32.0,-13.0,27.0
3325,-14.0,-30.0,-8.0,-10.0,-30.0,11.0,-27.0,5.0
3326,14.0,2.0,-25.0,-20.0,25.0,-27.0,-17.0,-16.0
3327,-2.0,-23.0,-1.0,5.0,-3.0,-28.0,16.0,-24.0
3328,-27.0,-2.0,19.0,-4.0,25.0,25.0,11.0,5.0
3329,-16.0,-21.0,-16.0,-14.0,-14.0,0.0,-26.0,15.0
3330,-28.0,-25.0,1.0,9.0,20.0,-12.0,-6.0,-26.0
3331,-27.0,-29.0,-22.0,-22.0,20.0,16.0,-28.0,29.0
3332,18.0,1.0,11.0,-7.0,12.0,-23.0,-19.0,-32.0
3333,-24.0,9.0,-10.0,-6.0,16.0,-17.0,22.0,20.0
3334,-12.0,7.0,-24.0,4.0,-29.0,-22.0,-26.0,-28.0
3335,-19.0,25.0,-30.0,-1.0,31.0,-29.0,-8.0,30.0
3336,-6.0,31.0,19.0,-9.0,11.0,23.0,-21.0,19.0
3337,12.0,-3.0,-26.0,1.0,24.0,-14.0,5.0,31.0
3338,-14.0,-26.0,20.0,13.0,-32.0,30.0,1.0,-21.0
3339,-22.0,2.0,7.0,7.0,4.0,19.0,4.0,5.0
3340,13.0,-23.0,-19.0,-30.0,-22.0,24.0,13.0,-5.0
3341,-20.0,19.0,-11.0,-22.0,-10.0,-31.0,-14.0,15.0
3342,-21.0,-17.0,27.0,-9.0,6.0,20.0,11.0,20.0
3343,-7.0,-13.0,-4.0,-10.0,-26.0,9.0,1.0,-8.0
3344,-20.0,-16.0,-30.0,-21.0,-5.0,1.0,15.0,-29.0
3345,26.0,-1.0,-32.0,1.0,2.0,22.0,20.0,26.0
3346,-28.0,19.0,-4.0,-25.0,16.0,22.0,9.0,-19.0
3347,20.0,16.0,14.0,15.0,-25.0,-24.0,16.0,31.0
3348,-21.0,-4.0,29.0,-6.0,30.0,6.0,18.0,-9.0
3349,-23.0,-18.0,5.0,5.0,-5.0,16.0,-28.0,-11.0
3350,29.0,15.0,6.0,25.0,16.0,31.0,-1.0,18.0
3351,18.0,-18.0,9.0,-13.0,10.0,-13.0,10.0,-28.0
3352,-12.0,19.0,-32.0,24.0,0.0,16.0,30.0,-5.0
3353,-11.0,25.0,21.0,5.0,-14.0,28.0,31.0,-21.0
3354,-10.0,3.0,-19.0,6.0,21.0,-30.0,9.0,17.0
3355,-15.0,18.0,-8.0,18.0,-13.0,3.0,-17.0,21.0
3356,-30.0,30.0,21.0,7.0,-7.0,-9.0,-17.0,-24.0
3357,-21.0,4.0,3.0,-4.0,-29.0,3.0,29.0,-23.0
3358,-14.0,-14.0,3.0,23.0,2.0,-7.0,6.0,-3.0
3359,23.0,9.0,-30.0,-14.0,-23.0,2.0,26.0,-19.0
3360,31.0,14.0,25.0,-15.0,30.0,19.0,-32.0,-14.0
3361,28.0,-32.0,27.0,-15.0,4.0,-20.0,22.0,-20.0
3362,-30.0,20.0,-21.0,8.0,-17.0,6.0,29.0,-14.0
3363,-22.0,-32.0,-27.0,-4.0,-20.0,24.0,16.0,31.0
3364,-28.0,-9.0,19.0,20.0,-3.0,-13.0,-28.0,18.0
3365,-1.0,23.0,28.0,12.0,-21.0,11.0,25.0,-21.0
3366,16.0,-22.0,-10.0,-7.0,-19.0,21.0,4.0,6.0
3367,3.0,-10.0,4.0,6.0,-11.0,-31.0,-23.0,14.0
3368,-24.0,12.0,12.0,26.0,-29.0,16.0,-27.0,24.0
3369,10.0,22.0,-11.0,26.0,23.0,-14.0,1.0,-19.0
3370,4.0,-7.0,9.0,-2.0,-18.0,21.0,20.0,13.0
3371,8.0,9.0,26.0,10.0,30.0,-26.0,-20.0,-8.0
3372,-2.0,22.0,10.0,24.0,22.0,-17.0,31.0,-28.0
3373,27.0,-22.0,-27.0,6.0,-32.0,22.0,16.0,-20.0
3374,-2.0,-3.0,21.0,-28.0,25.0,-19.0,-15.0,12.0
3375,-2.0,13.0,27.0,-25.0,-28.0,22.0,-28.0,13.0
3376,-26.0,9.0,-21.0,-17.0,-29.0,0.0,6.0,-1.0
3377,18.0,-25.0,-13.0,5.0,-23.0,25.0,-23.0,-15.0
3378,-26.0,3.0,29.0,-27.0,-9.0,14.0,-28.0,30.0
3379,12.0,-3.0,-24.0,-2.0,-32.0,-22.0,18.0,-1.0
3380,-1.0,9.0,-3.0,18.0,-22.0,31.0,31.0,-6.0
3381,-3.0,-7.0,11.0,-14.0,1.0,-25.0,12.0,18.0
3382,4.0,-1.0,-31.0,21.0,-18.0,-19.0,-3.0,-10.0
3383,12.0,11.0,-17.0,-32.0,16.0,30.0,30.0,20.0
3384,3.0,-13.0,10.0,-25.0,29.0,30.0,8.0,-18.0
3385,31.0,-11.0,-25.0,-7.0,29.0,-25.0,15.0,27.0
3386,9.0,3.0,15.0,-28.0,-1.0,-15.0,-8.0,-14.0
3387,-18.0,18.0,24.0,-13.0,-15.0,29.0,0.0,15.0
3388,-17.0,25.0,-14.0,28.0,-16.0,29.0,-10.0,19.0
3389,0.0,-2.0,-29.0,3.0,28.0,-16.0,18.0,14.0
3390,9.0,-22.0,14.0,-1.0,15.0,24.0,2.0,7.0
3391,-12.0,-21.0,6.0,-14.0,-32.0,26.0,20.0,-9.0
3392,-14.0,8.0,-9.0,6.0,21.0,29.0,31.0,11.0
3393,15.0,21.0,-21.0,6.0,6.0,-29.0,-29.0,1.0
3394,-5.0,-12.0,27.0,-8.0,24.0,-12.0,-28.0,8.0
3395,-26.0,-31.0,-7.0,-26.0,15.0,-10.0,-22.0,-16.0
3396,16.0,-9.0,-15.0,28.0,-23.0,9.0,6.0,30.0
3397,31.0,-18.0,11.0,3.0,3.0,-13.0,1.0,16.0
3398,7.0,-26.0,5.0,20.0,27.0,5.0,12.0,-1.0
3399,-24.0,-17.0,-19.0,27.0,-7.0,1.0,10.0,-27.0
3400,-3.0,0.0,-8.0,-16.0,-26.0,28.0,2.0,3.0
3401,-8.0,27.0,-20.0,10.0,17.0,5.0,-27.0,-30.0
3402,-9.0,3.0,-18.0,-10.0,-15.0,24.0,2.0,-15.0
3403,-1.0,-20.0,27.0,-28.0,-15.0,-9.0,-29.0,-22.0
3404,-31.0,-32.0,-17.0,3.0,1.0,-31.0,-17.0,25.0
3405,3.0,17.0,-7.0,-25.0,-6.0,6.0,8.0,-13.0
3406,19.0,0.0,-31.0,8.0,-20.0,-16.0,4.0,-28.0
3407,-20.0,5.0,-12.0,8.0,13.0,30.0,-5.0,12.0
3408,3.0,-22.0,20.0,14.0,30.0,25.0,31.0,3.0
3409,25.0,-13.0,-12.0,11.0,-23.0,8.0,0.0,-7.0
3410,19.0,9.0,-18.0,0.0,-22.0,13.0,-6.0,-22.0
3411,27.0,20.0,19.0,11.0,12.0,22.0,16.0,-3.0
3412,26.0,9.0,0.0,-16.0,13.0,15.0,1.0,-21.0
3413,6.0,-23.0,3.0,18.0,-23.0,29.0,22.0,30.0
3414,-23.0,11.0,28.0,-22.0,29.0,28.0,-20.0,29.0
3415,20.0,-23.0,-15.0,3.0,-29.0,-9.0,-26.0,29.0
3416,-27.0,28.0,-13.0,-15.0,18.0,23.0,-16.0,-21.0
3417,-12.0,-9.0,-26.0,10.0,2.0,-22.0,-21.0,-30.0
3418,-5.0,-26.0,18.0,-20.0,-9.0,-13.0,24.0,16.0
3419,-29.0,-11.0,20.0,-5.0,10.0,-26.0,-11.0,5.0
3420,5.0,10.0,-16.0,16.0,23.0,-29.0,16.0,-9.0
3421,12.0,19.0,-24.0,11.0,-16.0,-23.0,31.0,-22.0
3422,-1.0,6.0,5.0,10.0,-19.0,-14.0,-26.0,21.0
3423,-20.0,-27.0,9.0,13.0,13.0,-31.0,13.0,-19.0
3424,21.0,13.0,-32.0,16.0,-8.0,-26.0,-25.0,-1.0
3425,-28.0,25.0,23.0,16.0,7.0,-11.0,21.0,-14.0
3426,17.0,12.0,-10.0,-18.0,29.0,6.0,-30.0,10.0
3427,9.0,-25.0,-9.0,1.0,-12.0,27.0,-10.0,-15.0
3428,29.0,-30.0,22.0,-3.0,19.0,22.0,-28.0,-1.0
3429,31.0,17.0,-4.0,14.0,-13.0,-9.0,13.0,0.0
3430,-17.0,-5.0,24.0,1.0,17.0,-18.0,-26.0,23.0
3431,-10.0,1.0,-11.0,-12.0,28.0,19.0,22.0,1.0
3432,24.0,-2.0,-5.0,6.0,3.0,13.0,9.0,2.0
3433,-7.0,26.0,30.0,17.0,17.0,-19.0,21.0,28.0
3434,-30.0,0.0,-15.0,15.0,26.0,29.0,-26.0,5.0
3435,-30.0,5.0,15.0,20.0,-6.0,6.0,6.0,13.0
3436,-7.0,23.0,-15.0,-19.0,-7.0,-17.0,-20.0,27.0
3437,8.0,22.0,27.0,17.0,3.0,-8.0,-15.0,-12.0
3438,28.0,8.0,-22.0,5.0,11.0,-28.0,-5.0,29.0
3439,17.0,-19.0,-28.0,18.0,23.0,17.0,-25.0,-16.0
3440,4.0,0.0,31.0,13.0,20.0,-32.0,-3.0,-18.0
3441,-21.0,-11.0,-25.0,-20.0,1.0,7.0,-8.0,3.0
3442,-20.0,20.0,10.0,0.0,-1.0,3.0,-6.0,-14.0
3443,-18.0,18.0,-24.0,28.0,8.0,11.0,3.0,26.0
3444,-24.0,6.0,-22.0,9.0,-17.0,8.0,18.0,31.0
3445,0.0,-13.0,16.0,-11.0,-28.0,16.0,-24.0,-9.0
3446,14.0,-27.0,-26.0,-3.0,3.0,2.0,-30.0,25.0
3447,5.0,-12.0,0.0,17.0,5.0,-9.0,-26.0,20.0
3448,28.0,-27.0,22.0,-3.0,-16.0,25.0,-12.0,-9.0
3449,-26.0,-27.0,0.0,8.0,-7.0,-31.0,-10.0,-20.0
3450,20.0,20.0,21.0,2.0,-9.0,-25.0,-24.0,28.0
3451,-21.0,14.0,-10.0,-1.0,0.0,0.0,2.0,28.0
3452,-5.0,13.0,5.0,-14.0,23.0,24.0,-3.0,-18.0
3453,-32.0,0.0,-1.0,12.0,-11.0,-24.0,29.0,19.0
3454,2.0,26.0,11.0,-3.0,2.0,4.0,-21.0,-18.0
3455,-26.0,-16.0,5.0,-9.0,5.0,-27.0,-15.0,27.0
3456,30.0,-12.0,27.0,-23.0,-18.0,14.0,-6.0,12.0
3457,-30.0,-16.0,23.0,-23.0,13.0,20.0,-25.0,-8.0
3458,-16.0,11.0,-18.0,-19.0,23.0,9.0,-30.0,-12.0
3459,20.0,-19.0,-7.0,-32.0,-30.0,17.0,-15.0,5.0
3460,-24.0,-7.0,16.0,16.0,24.0,18.0,13.0,-25.0
3461,3.0,-23.0,27.0,-15.0,-13.0,-12.0,-6.0,9.0
3462,-8.0,2.0,-11.0,8.0,10.0,10.0,-31.0,9.0
3463,-10.0,-21.0,-19.0,10.0,16.0,-4.0,0.0,-18.0
3464,-10.0,1.0,-28.0,21.0,7.0,-30.0,22.0,27.0
3465,20.0,14.0,-19.0,-31.0,-27.0,-11.0,-20.0,-30.0
3466,-15.0,2.0,23.0,-29.0,-7.0,13.0,26.0,1.0
3467,25.0,29.0,21.0,13.0,-8.0,29.0,17.0,21.0
3468,-18.0,-12.0,28.0,24.0,0.0,-31.0,16.0,-8.0
3469,26.0,-16.0,2.0,20.0,6.0,14.0,3.0,14.0
3470,12.0,-32.0,26.0,6.0,-19.0,-12.0,18.0,-4.0
3471,-17.0,21.0,19.0,2.0,11.0,-21.0,-6.0,-1.0
3472,-12.0,17.0,-10.0,-20.0,28.0,-23.0,-25.0,8.0
3473,-22.0,15.0,-24.0,27.0,-10.0,13.0,20.0,9.0
3474,-21.0,4.0,10.0,25.0,-10.0,11.0,-10.0,-8.0
3475,19.0,23.0,7.0,16.0,-17.0,21.0,29.0,10.0
3476,-25.0,-6.0,7.0,-5.0,-12.0,-3.0,-6.0,22.0
3477,-14.0,-15.0,-24.0,19.0,-22.0,-19.0,29.0,-7.0
3478,12.0,21.0,-7.0,-27.0,12.0,18.0,-30.0,-30.0
3479,-15.0,-20.0,-17.0,-29.0,-25.0,-10.0,22.0,22.0
3480,30.0,6.0,-30.0,17.0,1.0,-4.0,24.0,-20.0
3481,12.0,-7.0,11.0,6.0,27.0,-32.0,1.0,-23.0
3482,-32.0,-26.0,31.0,28.0,14.0,12.0,31.0,0.0
3483,-20.0,29.0,-10.0,-32.0,-9.0,-27.0,-30.0,-20.0
3484,14.0,-23.0,-7.0,-19.0,-13.0,-7.0,-15.0,-2.0
3485,25.0,-6.0,21.0,11.0,23.0,-6.0,21.0,14.0
3486,-13.0,-25.0,-7.0,-7.0,-1.0,-21.0,-26.0,19.0
3487,-19.0,24.0,-21.0,22.0,18.0,-24.0,11.0,11.0
3488,-21.0,23.0,26.0,17.0,11.0,-3.0,0.0,23.0
3489,17.0,-30.0,14.0,-19.0,-17.0,-21.0,15.0,2.0
3490,-7.0,-22.0,0.0,6.0,-19.0,5.0,-32.0,-6.0
3491,-31.0,-25.0,19.0,-28.0,3.0,-23.0,-19.0,9.0
3492,-24.0,9.0,-4.0,13.0,-18.0,10.0,-1.0,18.0
3493,-25.0,-18.0,-12.0,-31.0,-16.0,-19.0,-11.0,-11.0
3494,-22.0,13.0,29.0,4.0,-1.0,-25.0,-19.0,19.0
3495,24.0,31.0,26.0,-12.0,-14.0,-9.0,-16.0,-7.0
3496,17.0,8.0,26.0,-27.0,5.0,23.0,1.0,19.0
3497,-20.0,-32.0,-29.0,17.0,-28.0,3.0,7.0,17.0
3498,-18.0,28.0,13.0,-9.0,-25.0,-25.0,28.0,-32.0
3499,-26.0,-7.0,-28.0,3.0,0.0,-18.0,3.0,-16.0
3500,-32.0,6.0,-13.0,12.0,31.0,-30.0,21.0,-30.0
3501,-19.0,-4.0,24.0,-16.0,23.0,-9.0,-25.0,11.0
3502,24.0,-26.0,16.0,-13.0,-32.0,-32.0,26.0,-25.0
3503,-29.0,15.0,-29.0,-6.0,3.0,23.0,-12.0,-11.0
3504,-9.0,18.0,-16.0,-14.0,-23.0,8.0,-11.0,-27.0
3505,-27.0,-27.0,-4.0,19.0,-19.0,-24.0,23.0,-14.0
3506,6.0,1.0,-2.0,-12.0,25.0,1.0,-24.0,8.0
3507,-11.0,13.0,28.0,11.0,-14.0,28.0,-25.0,-1.0
3508,-20.0,15.0,-12.0,-21.0,27.0,-27.0,-5.0,-16.0
3509,-22.0,-24.0,14.0,6.0,-21.0,30.0,-19.0,25.0
3510,-23.0,9.0,-9.0,-32.0,25.0,16.0,28.0,31.0
3511,22.0,14.0,18.0,22.0,17.0,-4.0,26.0,21.0
3512,27.0,4.0,-3.0,-20.0,-31.0,-17.0,1.0,-12.0
3513,-2.0,-14.0,-22.0,-6.0,-20.0,31.0,-1.0,20.0
3514,-32.0,25.0,12.0,5.0,10.0,14.0,-28.0,-23.0
3515,-24.0,-17.0,-29.0,7.0,-30.0,3.0,-22.0,14.0
3516,3.0,16.0,-18.0,-32.0,-11.0,19.0,-15.0,17.0
3517,20.0,14.0,0.0,-23.0,-19.0,-7.0,26.0,-20.0
3518,20.0,29.0,15.0,-7.0,-21.0,19.0,-18.0,29.0
3519,6.0,4.0,-16.0,21.0,8.0,-20.0,0.0,28.0
3520,27.0,14.0,24.0,15.0,-31.0,-12.0,-7.0,28.0
3521,-24.0,3.0,-2.0,-8.0,-1.0,19.0,-30.0,27.0
3522,21.0,-11.0,16.0,-29.0,-11.0,-4.0,14.0,-24.0
3523,-24.0,-21.0,-32.0,-16.0,10.0,-10.0,21.0,-25.0
3524,28.0,21.0,16.0,12.0,-31.0,-12.0,7.0,24.0
3525,22.0,-24.0,-23.0,-17.0,24.0,23.0,20.0,-6.0
3526,27.0,-29.0,8.0,18.0,12.0,-5.0,29.0,21.0
3527,-21.0,25.0,-15.0,26.0,-25.0,26.0,-14.0,-4.0
3528,-5.0,0.0,12.0,-18.0,-3.0,10.0,26.0,-20.0
3529,11.0,-32.0,31.0,6.0,-15.0,19.0,31.0,-11.0
3530,-1.0,-19.0,2.0,-27.0,-30.0,18.0,8.0,18.0
3531,4.0,15.0,-19.0,-4.0,22.0,0.0,0.0,-7.0
3532,-11.0,9.0,-14.0,-3.0,14.0,-27.0,6.0,20.0
3533,26.0,-9.0,28.0,-2.0,-23.0,30.0,-10.0,4.0
3534,10.0,-10.0,-3.0,-11.0,10.0,-32.0,2.0,2.0
3535,-29.0,16.0,-14.0,30.0,-4.0,-22.0,24.0,21.0
3536,-4.0,-30.0,-29.0,29.0,-4.0,-19.0,4.0,22.0
3537,11.0,-11.0,29.0,21.0,20.0,-26.0,28.0,-18.0
3538,-20.0,-16.0,10.0,-6.0,-32.0,27.0,16.0,21.0
3539,15.0,1.0,-14.0,19.0,-16.0,5.0,4.0,-15.0
3540,16.0,-6.0,-26.0,10.0,3.0,-31.0,-28.0,-27.0
3541,2.0,-1.0,-28.0,19.0,2.0,24.0,16.0,23.0
3542,15.0,0.0,27.0,-24.0,7.0,12.0,-7.0,13.0
3543,0.0,12.0,10.0,-14.0,26.0,-12.0,4.0,0.0
3544,21.0,7.0,-8.0,-27.0,28.0,-11.0,-27.0,-29.0
3545,15.0,-2.0,-9.0,31.0,14.0,23.0,-32.0,-7.0
3546,12.0,-5.0,-28.0,-14.0,-24.0,-8.0,4.0,11.0
3547,-9.0,-8.0,12.0,-6.0,-13.0,-13.0,-9.0,-28.0
3548,-3.0,-27.0,24.0,26.0,1.0,-8.0,1.0,-6.0
3549,3.0,26.0,18.0,28.0,13.0,-4.0,26.0,25.0
3550,0.0,-22.0,-8.0,12.0,0.0,-31.0,1.0,-3.0
3551,12.0,-7.0,-10.0,14.0,-29.0,-3.0,-31.0,-26.0
3552,9.0,-6.0,-17.0,14.0,-4.0,17.0,16.0,24.0
3553,10.0,-24.0,-14.0,2.0,-15.0,26.0,-18.0,27.0
3554,-13.0,19.0,12.0,14.0,26.0,17.0,-24.0,28.0
3555,-13.0,-8.0,25.0,-9.0,22.0,0.0,16.0,-21.0
3556,-28.0,-24.0,4.0,20.0,-8.0,20.0,1.0,-30.0
3557,5.0,-16.0,3.0,-28.0,16.0,22.0,-12.0,0.0
3558,-6.0,18.0,10.0,-25.0,10.0,-10.0,-19.0,28.0
3559,-19.0,-7.0,-32.0,7.0,-19.0,-17.0,1.0,-27.0
3560,-29.0,17.0,-21.0,-19.0,19.0,1.0,-8.0,4.0
3561,-7.0,-29.0,-8.0,31.0,0.0,19.0,30.0,13.0
3562,25.0,31.0,3.0,-28.0,-22.0,-24.0,-20.0,-18.0
3563,-26.0,20.0,19.0,9.0,-19.0,28.0,-23.0,2.0
3564,-13.0,9.0,-31.0,-2.0,9.0,-7.0,0.0,-28.0
3565,25.0,17.0,-25.0,26.0,18.0,-22.0,25.0,-15.0
3566,22.0,20.0,17.0,-5.0,27.0,-6.0,-15.0,30.0
3567,1.0,9.0,-15.0,6.0,10.0,-7.0,11.0,24.0
3568,-11.0,-12.0,-12.0,13.0,16.0,7.0,-12.0,9.0
3569,-8.0,-16.0,10.0,-12.0,28.0,-27.0,2.0,28.0
3570,30.0,6.0,3.0,-2.0,-25.0,2.0,13.0,-7.0
3571,-2.0,-7.0,-28.0,26.0,-1.0,21.0,26.0,-11.0
3572,22.0,4.0,9.0,4.0,-22.0,-22.0,-14.0,-31.0
3573,-17.0,-16.0,-5.0,-24.0,4.0,-10.0,-18.0,-3.0
3574,11.0,-26.0,-31.0,-28.0,-18.0,-5.0,-6.0,20.0
3575,-17.0,-11.0,-5.0,31.0,-10.0,28.0,22.0,13.0
3576,-29.0,-22.0,2.0,31.0,-26.0,-8.0,22.0,-13.0
3577,21.0,-14.0,-6.0,12.0,-30.0,27.0,-26.0,-30.0
3578,18.0,9.0,-30.0,-12.0,-29.0,20.0,25.0,-24.0
3579,-17.0,24.0,-23.0,15.0,5.0,12.0,-24.0,24.0
3580,6.0,17.0,7.0,-21.0,-24.0,8.0,-2.0,-2.0
3581,17.0,16.0,4.0,-27.0,-20.0,-12.0,-18.0,-15.0
3582,-20.0,4.0,-27.0,17.0,-32.0,-5.0,27.0,-20.0
3583,-16.0,10.0,-29.0,6.0,26.0,16.0,-30.0,-18.0
3584,-18.0,25.0,4.0,25.0,0.0,20.0,-10.0,-30.0
3585,-13.0,-19.0,-14.0,-10.0,15.0,-11.0,22.0,17.0
3586,28.0,-10.0,16.0,24.0,-29.0,-11.0,-31.0,29.0
3587,25.0,-29.0,5.0,-3.0,-3.0,-4.0,2.0,27.0
3588,-6.0,1.0,19.0,-21.0,21.0,3.0,21.0,-12.0
3589,-8.0,13.0,-26.0,13.0,-7.0,-11.0,-5.0,30.0
3590,-6.0,-26.0,-24.0,14.0,10.0,1.0,29.0,-24.0
3591,-8.0,-23.0,3.0,-18.0,-15.0,12.0,-3.0,-19.0
3592,-29.0,22.0,22.0,-32.0,16.0,-23.0,20.0,30.0
3593,-18.0,-16.0,-3.0,-3.0,13.0,3.0,19.0,-27.0
3594,-27.0,6.0,-29.0,16.0,-15.0,-17.0,-32.0,3.0
3595,3.0,10.0,-11.0,-15.0,10.0,9.0,-24.0,22.0
3596,2.0,17.0,-26.0,-10.0,-21.0,26.0,14.0,16.0
3597,0.0,12.0,-11.0,4.0,10.0,-13.0,9.0,-17.0
3598,-3.0,-16.0,-20.0,-26.0,9.0,-25.0,-7.0,-11.0
3599,-19.0,10.0,31.0,19.0,22.0,-9.0,-19.0,26.0
3600,-11.0,-12.0,-32.0,-13.0,19.0,-19.0,-24.0,-7.0
3601,-32.0,-23.0,-18.0,-13.0,-25.0,12.0,-28.0,21.0
3602,-2.0,-29.0,-31.0,10.0,17.0,23.0,-10.0,-10.0
3603,31.0,19.0,24.0,8.0,25.0,7.0,-22.0,-19.0
3604,-2.0,-1.0,-30.0,0.0,14.0,29.0,-23.0,15.0
3605,-22.0,-24.0,-2.0,-1.0,-19.0,-5.0,-20.0,22.0
3606,-25.0,27.0,-10.0,20.0,-16.0,-19.0,-23.0,14.0
3607,14.0,-14.0,16.0,-18.0,7.0,27.0,14.0,31.0
3608,26.0,-11.0,-12.0,13.0,0.0,17.0,9.0,-26.0
3609,15.0,-3.0,8.0,-3.0,26.0,-13.0,19.0,11.0
3610,-30.0,18.0,6.0,12.0,-15.0,30.0,-21.0,-17.0
3611,-26.0,27.0,28.0,29.0,30.0,7.0,-26.0,6.0
3612,9.0,1.0,16.0,-32.0,-4.0,8.0,2.0,29.0
3613,15.0,25.0,-31.0,-28.0,1.0,22.0,2.0,-3.0
3614,23.0,23.0,-4.0,11.0,-6.0,1.0,-14.0,14.0
3615,-31.0,-4.0,-1.0,27.0,-7.0,-26.0,-14.0,-15.0
3616,-3.0,-32.0,9.0,-13.0,28.0,28.0,14.0,-14.0
3617,-4.0,21.0,6.0,23.0,-16.0,-4.0,-12.0,-4.0
3618,14.0,-30.0,-30.0,29.0,-23.0,-1.0,-29.0,-6.0
3619,8.0,-20.0,10.0,8.0,-6.0,-24.0,14.0,2.0
3620,0.0,12.0,10.0,-24.0,9.0,10.0,-9.0,-16.0
3621,-5.0,-26.0,-20.0,6.0,-8.0,31.0,1.0,-11.0
3622,0.0,22.0,-4.0,-12.0,3.0,-12.0,-22.0,-17.0
3623,-19.0,-1.0,7.0,-20.0,-18.0,-3.0,6.0,2.0
3624,-22.0,23.0,9.0,17.0,-22.0,8.0,4.0,6.0
3625,19.0,-11.0,-7.0,-1.0,-17.0,4.0,-16.0,5.0
3626,26.0,27.0,-3.0,-1.0,-10.0,6.0,-2.0,-5.0
3627,27.0,10.0,29.0,-3.0,-10.0,2.0,27.0,-25.0
3628,-21.0,11.0,-1.0,29.0,0.0,-13.0,-29.0,-1.0
3629,5.0,20.0,21.0,10.0,0.0,9.0,-19.0,-1.0
3630,7.0,27.0,10.0,-7.0,-26.0,-1.0,28.0,-31.0
3631,-19.0,-11.0,-28.0,-32.0,18.0,-25.0,-23.0,14.0
3632,-13.0,-4.0,17.0,21.0,23.0,12.0,3.0,-27.0
3633,24.0,-31.0,18.0,-20.0,15.0,-9.0,5.0,-5.0
3634,-2.0,-12.0,16.0,17.0,-21.0,22.0,-24.0,-2.0
3635,-28.0,27.0,2.0,4.0,25.0,2.0,-8.0,1.0
3636,-6.0,-17.0,-8.0,-13.0,-2.0,12.0,-27.0,-28.0
3637,-13.0,-17.0,4.0,31.0,-15.0,-12.0,12.0,26.0
3638,14.0,10.0,-23.0,25.0,16.0,19.0,-3.0,8.0
3639,-4.0,26.0,2.0,-14.0,-9.0,17.0,29.0,-4.0
3640,-2.0,-25.0,15.0,23.0,23.0,-13.0,23.0,24.0
3641,-14.0,27.0,12.0,3.0,3.0,11.0,30.0,11.0
3642,10.0,-9.0,-12.0,-28.0,-18.0,23.0,-6.0,29.0
3643,-3.0,5.0,19.0,23.0,-1.0,31.0,10.0,-28.0
3644,-21.0,11.0,12.0,-22.0,-18.0,-17.0,7.0,-14.0
3645,21.0,30.0,21.0,-11.0,19.0,29.0,-2.0,22.0
3646,14.0,-9.0,-21.0,17.0,-3.0,-23.0,-27.0,11.0
3647,-10.0,5.0,-18.0,19.0,12.0,17.0,16.0,-26.0
3648,15.0,20.0,-26.0,19.0,27.0,31.0,19.0,-17.0
3649,29.0,29.0,29.0,-25.0,-9.0,-19.0,-3.0,-20.0
3650,-7.0,3.0,-24.0,2.0,-18.0,-16.0,-10.0,-27.0
3651,31.0,24.0,1.0,-28.0,10.0,-28.0,-2.0,-25.0
3652,12.0,19.0,14.0,30.0,-19.0,14.0,19.0,27.0
3653,5.0,-20.0,-2.0,20.0,2.0,-5.0,-30.0,-29.0
3654,-1.0,-18.0,3.0,13.0,-16.0,26.0,-14.0,24.0
3655,21.0,-10.0,31.0,-32.0,9.0,-26.0,-17.0,23.0
3656,6.0,-10.0,7.0,8.0,18.0,0.0,-30.0,-7.0
3657,6.0,27.0,1.0,-12.0,8.0,-9.0,21.0,25.0
3658,-9.0,16.0,9.0,-26.0,14.0,-10.0,-21.0,31.0
3659,-25.0,31.0,2.0,17.0,9.0,23.0,-7.0,22.0
3660,21.0,4.0,-15.0,20.0,-17.0,2.0,-5.0,2.0
3661,25.0,-19.0,24.0,30.0,31.0,-28.0,0.0,-7.0
3662,24.0,29.0,-16.0,-12.0,-20.0,-28.0,26.0,21.0
3663,-13.0,6.0,-26.0,5.0,-16.0,6.0,3.0,-2.0
3664,13.0,-4.0,30.0,1.0,6.0,8.0,4.0,8.0
3665,14.0,25.0,19.0,-28.0,16.0,1.0,-17.0,-14.0
3666,4.0,23.0,14.0,22.0,29.0,13.0,-11.0,-27.0
3667,3.0,2.0,-17.0,-15.0,-22.0,6.0,-32.0,6.0
3668,-1.0,20.0,24.0,7.0,-17.0,25.0,-16.0,-9.0
3669,28.0,30.0,-29.0,26.0,31.0,11.0,-3.0,30.0
3670,9.0,-6.0,-4.0,-17.0,9.0,10.0,-13.0,4.0
3671,-23.0,-25.0,-3.0,-28.0,18.0,-11.0,8.0,27.0
3672,17.0,23.0,-17.0,7.0,7.0,23.0,2.0,8.0
3673,-5.0,14.0,-6.0,29.0,-31.0,11.0,-22.0,15.0
3674,2.0,-14.0,10.0,-16.0,25.0,29.0,15.0,4.0
3675,-32.0,-18.0,8.0,16.0,5.0,12.0,-23.0,11.0
3676,-28.0,1.0,-2.0,-12.0,21.0,8.0,6.0,15.0
3677,18.0,15.0,24.0,14.0,-14.0,-8.0,8.0,5.0
3678,29.0,15.0,-27.0,-3.0,11.0,30.0,-2.0,19.0
3679,-29.0,10.0,-1.0,2.0,-17.0,29.0,15.0,0.0
3680,-28.0,16.0,-22.0,-23.0,-13.0,7.0,-29.0,18.0
3681,3.0,-5.0,-30.0,-20.0,30.0,-1.0,-12.0,19.0
3682,28.0,-9.0,21.0,0.0,4.0,-3.0,31.0,-13.0
