,0,1,2,3,4,5,6,7
4974,281.0,525.0,297.0,446.0,370.0,468.0,363.0,520.0
4975,159.0,268.0,124.0,239.0,210.0,229.0,232.0,258.0
4976,29.0,95.0,66.0,61.0,116.0,49.0,114.0,133.0
4977,322.0,606.0,324.0,523.0,413.0,531.0,370.0,610.0
4978,72.0,405.0,90.0,288.0,146.0,351.0,140.0,404.0
4979,201.0,135.0,173.0,39.0,278.0,41.0,264.0,122.0
4980,133.0,184.0,80.0,134.0,142.0,139.0,152.0,189.0
4981,143.0,207.0,150.0,134.0,177.0,147.0,225.0,226.0
4982,200.0,574.0,166.0,520.0,253.0,551.0,275.0,632.0
4983,183.0,476.0,171.0,421.0,214.0,453.0,259.0,511.0
4984,123.0,338.0,147.0,262.0,154.0,299.0,179.0,339.0
4985,169.0,324.0,202.0,205.0,252.0,257.0,242.0,288.0
4986,54.0,452.0,79.0,436.0,106.0,381.0,92.0,448.0
4987,391.0,313.0,334.0,216.0,440.0,225.0,441.0,273.0
4988,266.0,570.0,275.0,498.0,316.0,536.0,360.0,556.0
4989,254.0,370.0,299.0,289.0,335.0,297.0,320.0,374.0
4990,131.0,342.0,110.0,249.0,213.0,283.0,209.0,351.0
4991,141.0,575.0,113.0,567.0,179.0,534.0,204.0,607.0
4992,218.0,98.0,200.0,17.0,316.0,4.0,279.0,117.0
4993,475.0,484.0,453.0,368.0,514.0,387.0,496.0,480.0
4994,446.0,538.0,423.0,489.0,520.0,434.0,515.0,515.0
4995,229.0,85.0,281.0,42.0,303.0,73.0,321.0,82.0
4996,117.0,562.0,125.0,509.0,195.0,506.0,209.0,542.0
4997,205.0,136.0,160.0,63.0,272.0,54.0,209.0,95.0
4998,456.0,310.0,420.0,206.0,518.0,201.0,473.0,312.0
4999,208.0,457.0,168.0,378.0,266.0,385.0,238.0,421.0
5000,156.0,186.0,163.0,137.0,226.0,139.0,200.0,156.0
5001,110.0,233.0,137.0,130.0,215.0,142.0,214.0,194.0
5002,186.0,377.0,212.0,272.0,248.0,270.0,254.0,360.0
5003,420.0,223.0,404.0,144.0,449.0,160.0,447.0,270.0
5004,426.0,180.0,435.0,103.0,494.0,114.0,487.0,176.0
5005,404.0,248.0,410.0,222.0,493.0,232.0,503.0,253.0
5006,29.0,267.0,39.0,186.0,102.0,156.0,94.0,269.0
5007,259.0,227.0,232.0,174.0,314.0,185.0,338.0,276.0
5008,56.0,286.0,19.0,224.0,121.0,253.0,135.0,313.0
5009,167.0,158.0,165.0,111.0,191.0,123.0,190.0,168.0
5010,419.0,100.0,441.0,71.0,483.0,51.0,492.0,93.0
5011,101.0,126.0,50.0,81.0,154.0,38.0,146.0,106.0
5012,309.0,357.0,314.0,317.0,409.0,330.0,411.0,372.0
5013,238.0,238.0,235.0,179.0,338.0,185.0,316.0,268.0
5014,271.0,125.0,220.0,66.0,322.0,68.0,286.0,89.0
5015,47.0,243.0,59.0,190.0,93.0,164.0,79.0,247.0
5016,160.0,199.0,157.0,140.0,259.0,106.0,277.0,156.0
5017,242.0,103.0,239.0,37.0,299.0,64.0,287.0,98.0
5018,58.0,297.0,25.0,244.0,95.0,243.0,111.0,319.0
5019,251.0,201.0,270.0,141.0,319.0,126.0,301.0,209.0
5020,68.0,151.0,40.0,75.0,86.0,57.0,140.0,164.0
5021,88.0,169.0,84.0,46.0,147.0,106.0,188.0,134.0
5022,102.0,116.0,98.0,91.0,134.0,77.0,158.0,151.0
5023,63.0,298.0,100.0,191.0,139.0,247.0,112.0,291.0
5024,39.0,215.0,23.0,125.0,120.0,91.0,117.0,186.0
5025,67.0,302.0,101.0,185.0,172.0,220.0,180.0,248.0
5026,108.0,178.0,113.0,113.0,153.0,147.0,149.0,197.0
5027,47.0,252.0,62.0,175.0,119.0,205.0,80.0,237.0
5028,48.0,182.0,42.0,89.0,107.0,81.0,119.0,171.0
5029,101.0,138.0,124.0,28.0,202.0,34.0,159.0,91.0
5030,143.0,621.0,96.0,529.0,213.0,552.0,161.0,581.0
5031,118.0,336.0,98.0,218.0,147.0,245.0,194.0,296.0
5032,59.0,115.0,62.0,39.0,93.0,64.0,126.0,111.0
5033,327.0,174.0,314.0,120.0,411.0,102.0,374.0,162.0
5034,273.0,372.0,263.0,313.0,350.0,308.0,342.0,382.0
5035,285.0,555.0,316.0,481.0,370.0,478.0,376.0,541.0
5036,31.0,400.0,41.0,337.0,71.0,378.0,76.0,428.0
5037,284.0,362.0,282.0,291.0,301.0,333.0,330.0,393.0
5038,153.0,304.0,154.0,255.0,203.0,244.0,207.0,313.0
5039,86.0,557.0,66.0,488.0,165.0,492.0,164.0,575.0
5040,172.0,255.0,196.0,157.0,246.0,211.0,246.0,242.0
5041,180.0,276.0,233.0,217.0,298.0,187.0,246.0,252.0
5042,70.0,309.0,55.0,200.0,142.0,231.0,152.0,306.0
5043,334.0,436.0,393.0,366.0,458.0,320.0,446.0,418.0
5044,206.0,570.0,222.0,477.0,237.0,504.0,230.0,508.0
5045,353.0,489.0,322.0,434.0,390.0,415.0,404.0,447.0
5046,152.0,492.0,195.0,432.0,253.0,456.0,259.0,502.0
5047,233.0,437.0,243.0,371.0,260.0,402.0,292.0,446.0
5048,194.0,497.0,145.0,461.0,229.0,471.0,233.0,530.0
5049,94.0,331.0,133.0,311.0,188.0,287.0,158.0,332.0
5050,34.0,524.0,41.0,458.0,81.0,472.0,107.0,517.0
5051,280.0,601.0,315.0,494.0,353.0,545.0,370.0,619.0
5052,253.0,291.0,283.0,225.0,350.0,235.0,321.0,318.0
5053,340.0,609.0,398.0,519.0,436.0,530.0,435.0,603.0
5054,356.0,572.0,338.0,487.0,421.0,510.0,412.0,550.0
5055,71.0,494.0,70.0,442.0,153.0,417.0,175.0,464.0
5056,203.0,196.0,205.0,98.0,292.0,105.0,255.0,199.0
5057,348.0,524.0,356.0,428.0,425.0,412.0,434.0,529.0
5058,226.0,419.0,247.0,384.0,277.0,355.0,301.0,450.0
5059,292.0,109.0,310.0,27.0,383.0,13.0,372.0,134.0
5060,356.0,394.0,352.0,291.0,435.0,350.0,459.0,408.0
5061,307.0,285.0,364.0,220.0,376.0,213.0,383.0,244.0
5062,274.0,168.0,245.0,114.0,347.0,154.0,332.0,181.0
5063,514.0,325.0,492.0,317.0,544.0,318.0,535.0,375.0
5064,188.0,263.0,178.0,205.0,278.0,220.0,265.0,251.0
5065,302.0,192.0,346.0,147.0,366.0,142.0,423.0,155.0
5066,61.0,293.0,7.0,265.0,112.0,231.0,112.0,288.0
5067,432.0,377.0,459.0,279.0,520.0,301.0,550.0,346.0
5068,430.0,331.0,414.0,252.0,525.0,254.0,492.0,322.0
5069,52.0,177.0,86.0,79.0,110.0,93.0,112.0,157.0
5070,112.0,149.0,137.0,133.0,219.0,81.0,214.0,172.0
5071,45.0,286.0,56.0,204.0,105.0,227.0,129.0,315.0
5072,270.0,210.0,268.0,160.0,333.0,140.0,360.0,215.0
5073,80.0,270.0,117.0,217.0,183.0,188.0,186.0,260.0
5074,62.0,116.0,69.0,51.0,132.0,28.0,149.0,108.0
5075,278.0,267.0,273.0,233.0,328.0,217.0,330.0,261.0
5076,72.0,489.0,115.0,431.0,161.0,427.0,143.0,471.0
5077,208.0,90.0,210.0,15.0,284.0,57.0,300.0,129.0
5078,111.0,506.0,63.0,408.0,157.0,467.0,152.0,477.0
5079,64.0,527.0,14.0,428.0,84.0,432.0,105.0,510.0
5080,220.0,213.0,267.0,162.0,300.0,171.0,322.0,204.0
5081,328.0,156.0,375.0,56.0,404.0,72.0,444.0,167.0
5082,433.0,372.0,435.0,310.0,479.0,319.0,515.0,424.0
5083,379.0,97.0,398.0,51.0,461.0,19.0,451.0,107.0
5084,532.0,202.0,526.0,99.0,584.0,137.0,583.0,187.0
5085,69.0,417.0,57.0,364.0,136.0,313.0,111.0,426.0
5086,517.0,119.0,514.0,33.0,589.0,31.0,592.0,95.0
5087,452.0,387.0,463.0,381.0,498.0,340.0,489.0,417.0
5088,175.0,352.0,181.0,274.0,196.0,247.0,239.0,327.0
5089,127.0,443.0,67.0,405.0,174.0,386.0,166.0,429.0
5090,131.0,556.0,154.0,524.0,229.0,532.0,173.0,567.0
5091,227.0,295.0,244.0,222.0,310.0,241.0,293.0,287.0
5092,192.0,348.0,172.0,295.0,244.0,281.0,277.0,336.0
5093,129.0,565.0,78.0,476.0,202.0,455.0,152.0,528.0
5094,227.0,273.0,250.0,218.0,300.0,222.0,317.0,274.0
5095,216.0,388.0,171.0,332.0,264.0,291.0,278.0,368.0
5096,230.0,523.0,259.0,419.0,323.0,436.0,303.0,520.0
5097,155.0,74.0,168.0,39.0,194.0,35.0,223.0,96.0
5098,266.0,405.0,245.0,327.0,317.0,348.0,328.0,378.0
5099,303.0,344.0,291.0,253.0,396.0,238.0,398.0,333.0
5100,231.0,276.0,212.0,207.0,302.0,217.0,314.0,272.0
5101,384.0,497.0,334.0,420.0,418.0,442.0,400.0,478.0
5102,336.0,418.0,309.0,319.0,368.0,302.0,359.0,361.0
5103,48.0,406.0,52.0,395.0,172.0,354.0,120.0,408.0
5104,127.0,223.0,120.0,130.0,200.0,130.0,179.0,237.0
5105,346.0,335.0,316.0,260.0,397.0,260.0,384.0,370.0
5106,84.0,453.0,75.0,338.0,122.0,350.0,140.0,409.0
5107,224.0,256.0,236.0,209.0,300.0,229.0,269.0,258.0
5108,239.0,241.0,200.0,174.0,314.0,190.0,264.0,298.0
5109,336.0,469.0,327.0,398.0,373.0,397.0,373.0,504.0
5110,357.0,470.0,304.0,412.0,382.0,386.0,407.0,446.0
5111,329.0,377.0,278.0,291.0,352.0,304.0,344.0,392.0
5112,310.0,560.0,299.0,474.0,393.0,519.0,416.0,587.0
5113,126.0,176.0,99.0,110.0,174.0,74.0,146.0,133.0
5114,349.0,204.0,308.0,156.0,386.0,122.0,389.0,181.0
5115,336.0,284.0,349.0,279.0,397.0,225.0,400.0,338.0
5116,222.0,398.0,190.0,353.0,294.0,359.0,241.0,415.0
5117,115.0,533.0,106.0,453.0,118.0,461.0,135.0,506.0
5118,324.0,462.0,306.0,404.0,395.0,370.0,369.0,456.0
5119,164.0,148.0,172.0,95.0,251.0,71.0,224.0,124.0
5120,541.0,230.0,556.0,180.0,597.0,154.0,596.0,213.0
5121,66.0,245.0,66.0,229.0,130.0,201.0,171.0,283.0
5122,344.0,208.0,335.0,102.0,426.0,111.0,383.0,227.0
5123,511.0,273.0,478.0,160.0,557.0,169.0,533.0,223.0
5124,385.0,324.0,350.0,272.0,411.0,234.0,414.0,320.0
5125,330.0,324.0,345.0,244.0,374.0,263.0,364.0,303.0
5126,170.0,289.0,203.0,213.0,264.0,212.0,245.0,328.0
5127,228.0,191.0,227.0,107.0,304.0,85.0,294.0,149.0
5128,33.0,94.0,68.0,46.0,134.0,58.0,103.0,125.0
5129,84.0,153.0,141.0,134.0,198.0,119.0,178.0,143.0
5130,227.0,219.0,188.0,134.0,282.0,155.0,247.0,178.0
5131,175.0,413.0,138.0,346.0,214.0,351.0,234.0,403.0
5132,82.0,106.0,123.0,44.0,165.0,63.0,158.0,93.0
5133,248.0,159.0,227.0,146.0,318.0,143.0,306.0,194.0
5134,66.0,435.0,79.0,377.0,181.0,337.0,142.0,438.0
5135,156.0,333.0,123.0,293.0,192.0,276.0,188.0,299.0
5136,112.0,150.0,125.0,81.0,195.0,115.0,185.0,122.0
5137,190.0,461.0,148.0,428.0,238.0,412.0,220.0,435.0
5138,210.0,220.0,210.0,157.0,304.0,129.0,275.0,199.0
5139,226.0,417.0,234.0,332.0,281.0,337.0,306.0,422.0
5140,86.0,280.0,38.0,201.0,134.0,159.0,156.0,234.0
5141,162.0,343.0,130.0,294.0,173.0,298.0,202.0,334.0
5142,147.0,139.0,110.0,73.0,205.0,79.0,192.0,156.0
5143,48.0,132.0,20.0,44.0,113.0,42.0,111.0,109.0
5144,210.0,420.0,206.0,382.0,256.0,362.0,253.0,424.0
5145,231.0,435.0,234.0,393.0,286.0,414.0,306.0,476.0
5146,239.0,319.0,263.0,250.0,333.0,227.0,299.0,347.0
5147,156.0,246.0,152.0,218.0,235.0,181.0,221.0,280.0
5148,38.0,185.0,34.0,127.0,124.0,87.0,97.0,161.0
5149,43.0,285.0,49.0,202.0,94.0,213.0,153.0,302.0
5150,395.0,489.0,429.0,442.0,453.0,427.0,502.0,546.0
5151,265.0,191.0,241.0,93.0,319.0,121.0,301.0,147.0
5152,263.0,167.0,209.0,92.0,285.0,81.0,274.0,179.0
5153,31.0,304.0,11.0,249.0,113.0,262.0,85.0,317.0
5154,117.0,490.0,132.0,373.0,152.0,395.0,149.0,443.0
5155,58.0,508.0,66.0,428.0,140.0,415.0,167.0,488.0
5156,45.0,404.0,68.0,395.0,113.0,397.0,136.0,405.0
5157,147.0,297.0,173.0,210.0,240.0,211.0,238.0,318.0
5158,482.0,513.0,466.0,394.0,570.0,409.0,537.0,463.0
5159,253.0,377.0,245.0,354.0,331.0,346.0,315.0,374.0
5160,25.0,317.0,49.0,287.0,106.0,262.0,116.0,350.0
5161,271.0,572.0,274.0,531.0,335.0,516.0,296.0,586.0
5162,147.0,482.0,160.0,409.0,238.0,437.0,219.0,534.0
5163,213.0,231.0,269.0,147.0,320.0,127.0,271.0,194.0
5164,144.0,378.0,134.0,312.0,201.0,317.0,230.0,364.0
5165,317.0,397.0,286.0,303.0,346.0,317.0,367.0,401.0
5166,110.0,465.0,138.0,395.0,143.0,411.0,156.0,481.0
5167,281.0,570.0,314.0,484.0,356.0,491.0,372.0,547.0
5168,202.0,189.0,176.0,166.0,220.0,116.0,232.0,218.0
5169,42.0,377.0,56.0,338.0,109.0,328.0,105.0,422.0
5170,275.0,213.0,295.0,151.0,349.0,110.0,355.0,222.0
5171,457.0,95.0,479.0,19.0,523.0,75.0,553.0,128.0
5172,538.0,351.0,519.0,315.0,610.0,292.0,585.0,372.0
5173,102.0,266.0,69.0,181.0,123.0,166.0,177.0,253.0
5174,45.0,359.0,85.0,254.0,111.0,275.0,132.0,352.0
5175,41.0,121.0,78.0,43.0,145.0,48.0,96.0,78.0
5176,553.0,170.0,532.0,146.0,605.0,125.0,628.0,172.0
5177,177.0,324.0,163.0,266.0,264.0,259.0,275.0,300.0
5178,447.0,148.0,452.0,95.0,559.0,119.0,534.0,191.0
5179,539.0,398.0,535.0,341.0,578.0,287.0,571.0,404.0
5180,200.0,285.0,200.0,178.0,301.0,169.0,245.0,236.0
5181,119.0,356.0,132.0,305.0,169.0,266.0,153.0,363.0
5182,200.0,285.0,240.0,206.0,274.0,200.0,288.0,301.0
5183,318.0,478.0,323.0,427.0,406.0,421.0,401.0,494.0
5184,297.0,183.0,316.0,152.0,369.0,168.0,352.0,222.0
5185,229.0,553.0,240.0,448.0,334.0,494.0,338.0,519.0
5186,268.0,196.0,301.0,169.0,323.0,146.0,373.0,207.0
5187,194.0,240.0,180.0,202.0,245.0,197.0,296.0,237.0
5188,156.0,347.0,135.0,278.0,249.0,235.0,225.0,323.0
5189,54.0,342.0,102.0,295.0,123.0,250.0,173.0,316.0
5190,156.0,281.0,172.0,228.0,239.0,184.0,229.0,254.0
5191,78.0,422.0,18.0,364.0,92.0,345.0,87.0,409.0
5192,58.0,417.0,65.0,365.0,133.0,359.0,86.0,440.0
5193,69.0,449.0,13.0,416.0,110.0,411.0,88.0,490.0
5194,135.0,210.0,115.0,175.0,225.0,126.0,190.0,229.0
5195,151.0,259.0,155.0,171.0,233.0,217.0,244.0,271.0
5196,132.0,452.0,84.0,398.0,195.0,376.0,193.0,446.0
5197,93.0,370.0,102.0,319.0,172.0,301.0,114.0,384.0
5198,228.0,276.0,193.0,192.0,259.0,198.0,242.0,267.0
5199,193.0,517.0,149.0,498.0,224.0,448.0,270.0,573.0
5200,419.0,121.0,430.0,82.0,451.0,42.0,467.0,150.0
5201,465.0,323.0,488.0,265.0,526.0,261.0,509.0,348.0
5202,314.0,219.0,333.0,153.0,394.0,183.0,398.0,249.0
5203,393.0,120.0,405.0,94.0,449.0,89.0,477.0,120.0
5204,337.0,326.0,341.0,286.0,444.0,297.0,407.0,346.0
5205,519.0,118.0,512.0,104.0,609.0,96.0,592.0,131.0
5206,514.0,101.0,489.0,60.0,552.0,62.0,546.0,95.0
5207,530.0,446.0,538.0,419.0,567.0,371.0,579.0,474.0
5208,85.0,350.0,96.0,335.0,150.0,307.0,152.0,362.0
5209,49.0,330.0,58.0,233.0,151.0,279.0,142.0,327.0
5210,187.0,157.0,250.0,91.0,275.0,100.0,272.0,149.0
5211,235.0,140.0,243.0,61.0,326.0,73.0,304.0,122.0
5212,199.0,163.0,211.0,82.0,289.0,42.0,253.0,109.0
5213,107.0,157.0,108.0,103.0,165.0,100.0,152.0,166.0
5214,77.0,472.0,45.0,369.0,129.0,401.0,128.0,462.0
5215,166.0,271.0,155.0,196.0,243.0,169.0,252.0,291.0
5216,253.0,302.0,293.0,273.0,341.0,259.0,330.0,327.0
5217,111.0,230.0,68.0,109.0,174.0,118.0,159.0,200.0
5218,276.0,350.0,258.0,317.0,317.0,290.0,301.0,348.0
5219,115.0,246.0,149.0,206.0,196.0,207.0,193.0,225.0
5220,233.0,507.0,271.0,398.0,310.0,446.0,284.0,511.0
5221,122.0,293.0,140.0,231.0,207.0,232.0,210.0,240.0
5222,169.0,184.0,179.0,142.0,202.0,135.0,208.0,206.0
5223,19.0,537.0,58.0,463.0,93.0,453.0,124.0,520.0
5224,94.0,370.0,82.0,265.0,123.0,318.0,151.0,365.0
5225,110.0,383.0,91.0,307.0,181.0,281.0,171.0,386.0
5226,310.0,370.0,264.0,344.0,342.0,330.0,325.0,402.0
5227,106.0,539.0,142.0,445.0,152.0,484.0,193.0,545.0
5228,231.0,468.0,201.0,411.0,291.0,373.0,260.0,471.0
5229,267.0,447.0,242.0,406.0,317.0,378.0,344.0,421.0
5230,210.0,337.0,167.0,271.0,257.0,275.0,253.0,314.0
5231,275.0,241.0,265.0,183.0,318.0,159.0,323.0,252.0
5232,152.0,214.0,123.0,139.0,208.0,146.0,216.0,202.0
5233,239.0,329.0,203.0,239.0,272.0,278.0,270.0,340.0
5234,137.0,497.0,128.0,462.0,205.0,440.0,191.0,552.0
5235,215.0,394.0,194.0,303.0,248.0,295.0,246.0,356.0
5236,386.0,593.0,342.0,543.0,451.0,511.0,426.0,618.0
5237,274.0,248.0,310.0,239.0,328.0,229.0,343.0,260.0
5238,96.0,436.0,87.0,395.0,180.0,340.0,177.0,443.0
5239,371.0,289.0,335.0,198.0,387.0,227.0,385.0,279.0
5240,125.0,413.0,116.0,366.0,175.0,388.0,178.0,459.0
5241,244.0,535.0,257.0,432.0,302.0,435.0,348.0,536.0
5242,37.0,328.0,37.0,231.0,105.0,268.0,117.0,323.0
5243,189.0,114.0,184.0,78.0,213.0,84.0,222.0,115.0
5244,55.0,595.0,57.0,494.0,82.0,526.0,94.0,604.0
5245,246.0,254.0,267.0,198.0,310.0,156.0,303.0,259.0
5246,172.0,485.0,208.0,406.0,275.0,416.0,281.0,500.0
5247,247.0,485.0,275.0,417.0,319.0,440.0,346.0,505.0
5248,157.0,558.0,184.0,459.0,221.0,457.0,209.0,524.0
5249,57.0,290.0,47.0,257.0,109.0,237.0,119.0,311.0
5250,265.0,512.0,308.0,434.0,360.0,443.0,377.0,534.0
5251,224.0,574.0,204.0,551.0,279.0,504.0,272.0,600.0
5252,51.0,154.0,50.0,71.0,134.0,65.0,108.0,140.0
5253,269.0,432.0,263.0,370.0,317.0,370.0,334.0,418.0
5254,130.0,257.0,91.0,154.0,150.0,170.0,145.0,249.0
5255,225.0,373.0,222.0,337.0,269.0,346.0,270.0,406.0
5256,107.0,127.0,70.0,106.0,162.0,62.0,154.0,157.0
5257,186.0,218.0,155.0,145.0,198.0,128.0,210.0,215.0
5258,344.0,173.0,307.0,88.0,354.0,103.0,350.0,188.0
5259,322.0,432.0,282.0,330.0,357.0,349.0,345.0,371.0
5260,220.0,405.0,242.0,360.0,330.0,312.0,281.0,407.0
5261,251.0,532.0,217.0,510.0,282.0,486.0,290.0,560.0
5262,218.0,276.0,207.0,215.0,284.0,185.0,254.0,261.0
5263,124.0,258.0,144.0,191.0,226.0,209.0,196.0,314.0
5264,176.0,606.0,188.0,528.0,216.0,502.0,224.0,609.0
5265,69.0,279.0,67.0,214.0,164.0,225.0,142.0,301.0
5266,347.0,417.0,346.0,358.0,415.0,333.0,445.0,414.0
5267,40.0,220.0,74.0,159.0,137.0,150.0,137.0,210.0
5268,365.0,309.0,376.0,214.0,455.0,267.0,405.0,273.0
5269,127.0,472.0,113.0,434.0,185.0,418.0,140.0,476.0
5270,456.0,328.0,457.0,226.0,503.0,223.0,553.0,309.0
5271,507.0,319.0,546.0,215.0,570.0,213.0,594.0,302.0
5272,175.0,293.0,167.0,208.0,234.0,233.0,205.0,275.0
5273,525.0,137.0,516.0,110.0,593.0,69.0,581.0,124.0
5274,161.0,373.0,163.0,255.0,184.0,299.0,212.0,355.0
5275,133.0,341.0,141.0,276.0,181.0,288.0,171.0,326.0
5276,234.0,347.0,227.0,241.0,322.0,255.0,265.0,305.0
5277,505.0,123.0,501.0,3.0,593.0,8.0,554.0,124.0
5278,124.0,387.0,81.0,357.0,179.0,327.0,189.0,414.0
5279,144.0,240.0,185.0,166.0,246.0,179.0,229.0,243.0
5280,44.0,496.0,6.0,430.0,93.0,416.0,111.0,510.0
5281,237.0,605.0,196.0,536.0,262.0,519.0,261.0,627.0
5282,77.0,573.0,62.0,477.0,150.0,506.0,158.0,548.0
5283,336.0,424.0,346.0,362.0,429.0,361.0,427.0,385.0
5284,364.0,327.0,378.0,232.0,408.0,247.0,409.0,284.0
5285,131.0,537.0,185.0,490.0,231.0,516.0,193.0,532.0
5286,87.0,308.0,39.0,273.0,145.0,270.0,145.0,324.0
5287,269.0,284.0,243.0,215.0,333.0,170.0,308.0,274.0
5288,146.0,587.0,86.0,508.0,206.0,475.0,185.0,565.0
5289,223.0,277.0,206.0,203.0,275.0,197.0,275.0,236.0
5290,63.0,280.0,86.0,197.0,113.0,238.0,135.0,291.0
5291,43.0,99.0,43.0,16.0,147.0,70.0,136.0,130.0
5292,225.0,138.0,250.0,102.0,328.0,119.0,322.0,173.0
5293,325.0,199.0,306.0,129.0,351.0,179.0,361.0,243.0
5294,333.0,109.0,359.0,56.0,456.0,46.0,424.0,93.0
5295,272.0,285.0,322.0,206.0,350.0,198.0,336.0,240.0
5296,392.0,269.0,349.0,221.0,419.0,195.0,428.0,285.0
5297,345.0,192.0,288.0,114.0,356.0,97.0,370.0,194.0
5298,243.0,132.0,233.0,54.0,325.0,55.0,328.0,89.0
5299,56.0,324.0,53.0,215.0,98.0,259.0,109.0,281.0
5300,33.0,413.0,70.0,325.0,121.0,316.0,75.0,370.0
5301,349.0,316.0,369.0,246.0,446.0,273.0,460.0,306.0
5302,177.0,271.0,146.0,186.0,244.0,200.0,239.0,226.0
5303,96.0,334.0,101.0,310.0,183.0,328.0,180.0,372.0
5304,327.0,114.0,340.0,59.0,357.0,57.0,360.0,99.0
5305,124.0,327.0,152.0,227.0,165.0,222.0,170.0,324.0
5306,329.0,556.0,312.0,461.0,351.0,494.0,362.0,579.0
5307,50.0,460.0,57.0,400.0,119.0,399.0,142.0,479.0
5308,201.0,302.0,244.0,198.0,286.0,195.0,281.0,283.0
5309,215.0,98.0,238.0,41.0,311.0,40.0,297.0,86.0
5310,344.0,307.0,343.0,240.0,428.0,298.0,401.0,361.0
5311,305.0,432.0,303.0,351.0,364.0,360.0,389.0,410.0
5312,200.0,612.0,221.0,509.0,287.0,508.0,277.0,605.0
5313,140.0,622.0,148.0,516.0,241.0,551.0,222.0,599.0
5314,353.0,352.0,384.0,307.0,459.0,308.0,452.0,337.0
5315,152.0,387.0,169.0,306.0,183.0,342.0,182.0,392.0
5316,402.0,231.0,388.0,155.0,475.0,162.0,452.0,248.0
5317,233.0,298.0,248.0,197.0,295.0,237.0,272.0,284.0
5318,232.0,180.0,199.0,73.0,307.0,99.0,290.0,154.0
5319,216.0,486.0,209.0,446.0,263.0,411.0,277.0,535.0
5320,38.0,532.0,72.0,472.0,120.0,506.0,136.0,526.0
5321,91.0,583.0,83.0,553.0,126.0,502.0,151.0,577.0
5322,287.0,103.0,249.0,47.0,312.0,9.0,356.0,69.0
5323,165.0,302.0,166.0,277.0,250.0,279.0,208.0,301.0
5324,462.0,401.0,473.0,310.0,589.0,294.0,529.0,392.0
5325,54.0,310.0,39.0,233.0,96.0,204.0,155.0,326.0
5326,373.0,379.0,351.0,292.0,434.0,328.0,436.0,386.0
5327,86.0,344.0,114.0,273.0,188.0,295.0,177.0,378.0
5328,390.0,465.0,443.0,414.0,478.0,422.0,488.0,492.0
5329,512.0,131.0,540.0,121.0,594.0,87.0,570.0,192.0
5330,498.0,86.0,503.0,39.0,562.0,31.0,558.0,131.0
5331,450.0,403.0,484.0,325.0,538.0,317.0,551.0,395.0
5332,257.0,398.0,282.0,298.0,355.0,310.0,361.0,381.0
5333,109.0,389.0,94.0,369.0,183.0,355.0,182.0,405.0
5334,163.0,384.0,158.0,294.0,227.0,319.0,249.0,376.0
5335,375.0,394.0,354.0,303.0,420.0,327.0,401.0,412.0
5336,304.0,216.0,262.0,105.0,356.0,153.0,382.0,169.0
5337,429.0,233.0,439.0,111.0,503.0,155.0,513.0,223.0
5338,499.0,152.0,477.0,92.0,580.0,139.0,555.0,164.0
5339,302.0,287.0,269.0,265.0,328.0,263.0,334.0,323.0
5340,230.0,318.0,208.0,269.0,296.0,250.0,262.0,370.0
5341,233.0,328.0,251.0,259.0,293.0,263.0,314.0,339.0
5342,296.0,183.0,319.0,112.0,379.0,128.0,345.0,170.0
5343,281.0,273.0,303.0,227.0,355.0,207.0,385.0,311.0
5344,184.0,68.0,181.0,24.0,221.0,41.0,252.0,107.0
5345,74.0,320.0,114.0,217.0,145.0,221.0,130.0,264.0
5346,15.0,297.0,39.0,220.0,122.0,254.0,80.0,281.0
5347,327.0,519.0,359.0,411.0,443.0,450.0,436.0,523.0
5348,119.0,500.0,129.0,440.0,206.0,446.0,208.0,517.0
5349,67.0,227.0,113.0,131.0,172.0,143.0,135.0,203.0
5350,235.0,194.0,284.0,148.0,333.0,154.0,337.0,227.0
5351,133.0,278.0,128.0,249.0,206.0,227.0,199.0,284.0
5352,224.0,384.0,244.0,332.0,317.0,329.0,321.0,374.0
5353,203.0,236.0,179.0,167.0,250.0,173.0,248.0,201.0
5354,108.0,267.0,115.0,157.0,186.0,158.0,190.0,217.0
5355,169.0,222.0,159.0,176.0,250.0,214.0,242.0,253.0
5356,279.0,294.0,280.0,225.0,371.0,249.0,388.0,262.0
5357,241.0,549.0,286.0,473.0,305.0,501.0,336.0,538.0
5358,312.0,329.0,321.0,259.0,366.0,311.0,364.0,361.0
5359,257.0,593.0,273.0,523.0,342.0,513.0,379.0,589.0
5360,98.0,421.0,60.0,349.0,138.0,353.0,147.0,416.0
5361,293.0,537.0,332.0,472.0,369.0,507.0,353.0,576.0
5362,118.0,471.0,85.0,419.0,166.0,418.0,157.0,436.0
5363,210.0,325.0,149.0,294.0,235.0,250.0,250.0,317.0
5364,172.0,426.0,172.0,378.0,271.0,415.0,233.0,452.0
5365,147.0,296.0,139.0,201.0,196.0,260.0,225.0,299.0
5366,310.0,411.0,333.0,339.0,378.0,288.0,422.0,411.0
5367,240.0,186.0,232.0,112.0,329.0,108.0,284.0,191.0
5368,184.0,123.0,202.0,31.0,297.0,49.0,277.0,79.0
5369,233.0,208.0,270.0,156.0,340.0,175.0,323.0,216.0
5370,251.0,432.0,190.0,379.0,273.0,338.0,308.0,410.0
5371,243.0,175.0,265.0,112.0,339.0,104.0,337.0,155.0
5372,183.0,124.0,182.0,116.0,252.0,97.0,246.0,162.0
